"","state","code","pop_2014","date","fips","cases","deaths"
"447","Alabama","AL",4849377,"2022-11-13",1,1540329,21093
"448","Alabama","AL",4849377,"2023-03-08",1,1644533,21534
"449","Alabama","AL",4849377,"2021-10-12",1,809485,14869
"450","Alabama","AL",4849377,"2022-10-05",1,1525116,20455
"451","Alabama","AL",4849377,"2020-11-15",1,217822,3248
"452","Alabama","AL",4849377,"2021-04-01",1,515866,10553
"453","Alabama","AL",4849377,"2020-12-16",1,305640,4198
"454","Alabama","AL",4849377,"2021-03-10",1,501398,10222
"455","Alabama","AL",4849377,"2022-08-27",1,1479605,20048
"456","Alabama","AL",4849377,"2020-12-05",1,267589,3877
"457","Alabama","AL",4849377,"2022-08-01",1,1424411,19891
"458","Alabama","AL",4849377,"2021-07-25",1,570667,11483
"459","Alabama","AL",4849377,"2021-11-13",1,839436,15981
"460","Alabama","AL",4849377,"2020-09-21",1,145780,2439
"461","Alabama","AL",4849377,"2023-01-13",1,1596149,21300
"462","Alabama","AL",4849377,"2022-02-02",1,1229300,17215
"463","Alabama","AL",4849377,"2020-08-10",1,103020,1797
"464","Alabama","AL",4849377,"2020-05-27",1,16032,583
"465","Alabama","AL",4849377,"2021-03-08",1,500092,10148
"466","Alabama","AL",4849377,"2022-07-04",1,1362388,19766
"467","Alabama","AL",4849377,"2020-04-04",1,1632,44
"468","Alabama","AL",4849377,"2022-10-14",1,1528739,20505
"469","Alabama","AL",4849377,"2022-01-31",1,1218257,17086
"470","Alabama","AL",4849377,"2022-01-18",1,1071264,16734
"471","Alabama","AL",4849377,"2020-09-30",1,154701,2540
"472","Alabama","AL",4849377,"2022-09-05",1,1496295,20202
"473","Alabama","AL",4849377,"2022-03-22",1,1291761,19139
"474","Alabama","AL",4849377,"2020-09-08",1,133606,2277
"475","Alabama","AL",4849377,"2022-11-07",1,1534287,20558
"476","Alabama","AL",4849377,"2021-02-03",1,465056,8203
"477","Alabama","AL",4849377,"2021-10-19",1,815324,15263
"478","Alabama","AL",4849377,"2022-06-19",1,1334981,19696
"479","Alabama","AL",4849377,"2020-05-14",1,11101,473
"480","Alabama","AL",4849377,"2020-09-28",1,152983,2501
"481","Alabama","AL",4849377,"2020-11-20",1,228373,3451
"482","Alabama","AL",4849377,"2023-01-09",1,1587224,21263
"483","Alabama","AL",4849377,"2022-11-18",1,1542227,21100
"484","Alabama","AL",4849377,"2022-08-21",1,1463933,20041
"485","Alabama","AL",4849377,"2022-07-13",1,1384836,19812
"486","Alabama","AL",4849377,"2022-11-05",1,1534287,20558
"487","Alabama","AL",4849377,"2021-10-17",1,814025,15179
"488","Alabama","AL",4849377,"2022-09-14",1,1511092,20321
"489","Alabama","AL",4849377,"2020-05-12",1,10464,435
"490","Alabama","AL",4849377,"2022-04-26",1,1300076,19545
"491","Alabama","AL",4849377,"2022-12-12",1,1555092,21164
"492","Alabama","AL",4849377,"2021-08-30",1,694523,12222
"493","Alabama","AL",4849377,"2021-05-27",1,543177,11140
"494","Alabama","AL",4849377,"2020-11-07",1,202482,3082
"495","Alabama","AL",4849377,"2023-02-26",1,1638348,21400
"496","Alabama","AL",4849377,"2020-05-01",1,7294,289
"497","Alabama","AL",4849377,"2022-02-20",1,1273092,17933
"498","Alabama","AL",4849377,"2021-03-02",1,494421,9991
"499","Alabama","AL",4849377,"2023-03-06",1,1642062,21511
"500","Alabama","AL",4849377,"2022-05-20",1,1307883,19645
"501","Alabama","AL",4849377,"2021-04-24",1,525898,10851
"502","Alabama","AL",4849377,"2020-07-02",1,40111,985
"503","Alabama","AL",4849377,"2021-01-08",1,394287,5191
"504","Alabama","AL",4849377,"2020-09-24",1,148206,2506
"505","Alabama","AL",4849377,"2022-11-14",1,1540329,21093
"506","Alabama","AL",4849377,"2022-01-23",1,1147194,16826
"507","Alabama","AL",4849377,"2022-10-06",1,1525724,20473
"508","Alabama","AL",4849377,"2021-02-08",1,473348,8523
"509","Alabama","AL",4849377,"2022-12-08",1,1555092,21164
"510","Alabama","AL",4849377,"2021-06-14",1,547873,11274
"511","Alabama","AL",4849377,"2022-07-20",1,1401893,19852
"512","Alabama","AL",4849377,"2021-03-22",1,511779,10436
"513","Alabama","AL",4849377,"2020-03-18",1,51,0
"514","Alabama","AL",4849377,"2021-11-06",1,835740,15834
"515","Alabama","AL",4849377,"2022-06-24",1,1346268,19729
"516","Alabama","AL",4849377,"2020-10-03",1,158380,2558
"517","Alabama","AL",4849377,"2020-04-27",1,6539,228
"518","Alabama","AL",4849377,"2020-09-11",1,136703,2333
"519","Alabama","AL",4849377,"2021-02-17",1,483167,9346
"520","Alabama","AL",4849377,"2023-03-18",1,1646423,21612
"521","Alabama","AL",4849377,"2021-03-20",1,511087,10436
"522","Alabama","AL",4849377,"2022-03-12",1,1288999,18832
"523","Alabama","AL",4849377,"2022-02-14",1,1263796,17571
"524","Alabama","AL",4849377,"2021-01-15",1,417528,6030
"525","Alabama","AL",4849377,"2020-04-05",1,1840,45
"526","Alabama","AL",4849377,"2021-10-09",1,807479,14857
"527","Alabama","AL",4849377,"2020-08-09",1,101334,1768
"528","Alabama","AL",4849377,"2021-07-13",1,555215,11402
"529","Alabama","AL",4849377,"2021-02-15",1,481605,9244
"530","Alabama","AL",4849377,"2022-04-18",1,1297869,19502
"531","Alabama","AL",4849377,"2021-06-21",1,549013,11311
"532","Alabama","AL",4849377,"2020-07-07",1,45785,1033
"533","Alabama","AL",4849377,"2021-08-02",1,589110,11536
"534","Alabama","AL",4849377,"2022-10-26",1,1531305,20533
"535","Alabama","AL",4849377,"2020-10-10",1,164526,2664
"536","Alabama","AL",4849377,"2022-09-17",1,1513159,20325
"537","Alabama","AL",4849377,"2022-02-12",1,1262018,17571
"538","Alabama","AL",4849377,"2020-06-04",1,19072,653
"539","Alabama","AL",4849377,"2020-12-11",1,288775,4086
"540","Alabama","AL",4849377,"2022-08-22",1,1470163,20046
"541","Alabama","AL",4849377,"2022-12-02",1,1549285,21129
"542","Alabama","AL",4849377,"2021-06-30",1,550983,11352
"543","Alabama","AL",4849377,"2021-10-18",1,814363,15179
"544","Alabama","AL",4849377,"2021-09-11",1,745812,12673
"545","Alabama","AL",4849377,"2020-04-12",1,3583,93
"546","Alabama","AL",4849377,"2021-08-11",1,619752,11689
"547","Alabama","AL",4849377,"2022-04-01",1,1295468,19313
"548","Alabama","AL",4849377,"2021-05-28",1,543405,11146
"549","Alabama","AL",4849377,"2020-06-24",1,32064,891
"550","Alabama","AL",4849377,"2022-04-14",1,1297649,19475
"551","Alabama","AL",4849377,"2021-03-25",1,513138,10504
"552","Alabama","AL",4849377,"2021-05-17",1,540267,11038
"553","Alabama","AL",4849377,"2021-01-31",1,459639,7688
"554","Alabama","AL",4849377,"2023-02-01",1,1617850,21354
"555","Alabama","AL",4849377,"2021-04-25",1,526131,10851
"556","Alabama","AL",4849377,"2021-09-09",1,736518,12552
"557","Alabama","AL",4849377,"2020-11-28",1,244993,3572
"558","Alabama","AL",4849377,"2022-12-24",1,1568934,21208
"559","Alabama","AL",4849377,"2020-08-25",1,117242,2037
"560","Alabama","AL",4849377,"2020-09-25",1,150658,2491
"561","Alabama","AL",4849377,"2021-08-29",1,691451,12222
"562","Alabama","AL",4849377,"2021-10-01",1,798320,14393
"563","Alabama","AL",4849377,"2021-07-07",1,552911,11387
"564","Alabama","AL",4849377,"2021-10-14",1,811551,15101
"565","Alabama","AL",4849377,"2022-09-11",1,1505814,20268
"566","Alabama","AL",4849377,"2021-12-29",1,880307,16454
"567","Alabama","AL",4849377,"2021-06-04",1,545585,11198
"568","Alabama","AL",4849377,"2020-07-01",1,38962,972
"569","Alabama","AL",4849377,"2022-10-18",1,1530411,20522
"570","Alabama","AL",4849377,"2021-04-12",1,519071,10712
"571","Alabama","AL",4849377,"2020-11-04",1,197777,3006
"572","Alabama","AL",4849377,"2022-05-30",1,1312437,19658
"573","Alabama","AL",4849377,"2022-06-12",1,1325361,19692
"574","Alabama","AL",4849377,"2022-01-22",1,1137387,16826
"575","Alabama","AL",4849377,"2021-12-27",1,870627,16418
"576","Alabama","AL",4849377,"2021-06-24",1,549394,11328
"577","Alabama","AL",4849377,"2023-03-19",1,1646423,21612
"578","Alabama","AL",4849377,"2023-02-08",1,1627670,21363
"579","Alabama","AL",4849377,"2022-02-28",1,1279565,18225
"580","Alabama","AL",4849377,"2022-04-08",1,1296730,19376
"581","Alabama","AL",4849377,"2022-10-03",1,1523890,20423
"582","Alabama","AL",4849377,"2022-01-20",1,1104356,16792
"583","Alabama","AL",4849377,"2020-07-30",1,85762,1565
"584","Alabama","AL",4849377,"2022-09-20",1,1515969,20367
"585","Alabama","AL",4849377,"2021-05-22",1,541928,11112
"586","Alabama","AL",4849377,"2020-08-30",1,125235,2162
"587","Alabama","AL",4849377,"2020-07-19",1,67011,1287
"588","Alabama","AL",4849377,"2020-12-03",1,260359,3776
"589","Alabama","AL",4849377,"2022-07-17",1,1390333,19822
"590","Alabama","AL",4849377,"2021-10-21",1,817054,15320
"591","Alabama","AL",4849377,"2021-08-23",1,665653,12000
"592","Alabama","AL",4849377,"2021-02-25",1,491110,9831
"593","Alabama","AL",4849377,"2022-08-23",1,1473675,20047
"594","Alabama","AL",4849377,"2020-03-15",1,23,0
"595","Alabama","AL",4849377,"2021-03-28",1,514391,10526
"596","Alabama","AL",4849377,"2020-04-13",1,3805,104
"597","Alabama","AL",4849377,"2021-11-27",1,844951,16115
"598","Alabama","AL",4849377,"2022-07-02",1,1359051,19759
"599","Alabama","AL",4849377,"2021-08-12",1,623919,11724
"600","Alabama","AL",4849377,"2020-10-09",1,163465,2653
"601","Alabama","AL",4849377,"2021-09-12",1,747606,12676
"602","Alabama","AL",4849377,"2022-07-26",1,1416310,19889
"603","Alabama","AL",4849377,"2020-09-17",1,141757,2401
"604","Alabama","AL",4849377,"2021-07-21",1,563943,11462
"605","Alabama","AL",4849377,"2020-06-25",1,33206,896
"606","Alabama","AL",4849377,"2022-03-20",1,1291186,19038
"607","Alabama","AL",4849377,"2020-04-22",1,5610,201
"608","Alabama","AL",4849377,"2021-06-29",1,550451,11338
"609","Alabama","AL",4849377,"2022-04-13",1,1297461,19441
"610","Alabama","AL",4849377,"2021-08-10",1,615901,11648
"611","Alabama","AL",4849377,"2023-01-07",1,1587224,21263
"612","Alabama","AL",4849377,"2022-08-19",1,1463933,20041
"613","Alabama","AL",4849377,"2020-03-31",1,999,14
"614","Alabama","AL",4849377,"2021-06-07",1,546324,11217
"615","Alabama","AL",4849377,"2020-09-26",1,151591,2501
"616","Alabama","AL",4849377,"2021-11-10",1,837428,15917
"617","Alabama","AL",4849377,"2020-08-04",1,93702,1666
"618","Alabama","AL",4849377,"2022-06-28",1,1352915,19739
"619","Alabama","AL",4849377,"2022-02-07",1,1245876,17387
"620","Alabama","AL",4849377,"2022-04-24",1,1299137,19541
"621","Alabama","AL",4849377,"2020-05-21",1,13414,529
"622","Alabama","AL",4849377,"2021-06-05",1,545585,11198
"623","Alabama","AL",4849377,"2022-06-02",1,1317029,19664
"624","Alabama","AL",4849377,"2022-08-17",1,1449812,20026
"625","Alabama","AL",4849377,"2022-03-16",1,1290165,18944
"626","Alabama","AL",4849377,"2022-07-22",1,1407699,19872
"627","Alabama","AL",4849377,"2021-09-30",1,796475,14299
"628","Alabama","AL",4849377,"2022-05-31",1,1314963,19664
"629","Alabama","AL",4849377,"2021-08-17",1,641386,11832
"630","Alabama","AL",4849377,"2022-05-18",1,1306662,19633
"631","Alabama","AL",4849377,"2021-09-17",1,764839,13048
"632","Alabama","AL",4849377,"2021-06-25",1,549934,11336
"633","Alabama","AL",4849377,"2022-03-14",1,1289510,18890
"634","Alabama","AL",4849377,"2021-12-02",1,847064,16157
"635","Alabama","AL",4849377,"2023-03-20",1,1646423,21612
"636","Alabama","AL",4849377,"2023-02-09",1,1627670,21363
"637","Alabama","AL",4849377,"2023-03-07",1,1642062,21511
"638","Alabama","AL",4849377,"2020-07-31",1,87723,1580
"639","Alabama","AL",4849377,"2020-08-11",1,103851,1847
"640","Alabama","AL",4849377,"2022-01-21",1,1120881,16824
"641","Alabama","AL",4849377,"2023-01-14",1,1596149,21300
"642","Alabama","AL",4849377,"2021-06-12",1,547323,11266
"643","Alabama","AL",4849377,"2021-11-30",1,845761,16119
"644","Alabama","AL",4849377,"2020-10-23",1,180916,2859
"645","Alabama","AL",4849377,"2021-08-04",1,595816,11561
"646","Alabama","AL",4849377,"2020-03-25",1,386,1
"647","Alabama","AL",4849377,"2022-06-09",1,1324178,19684
"648","Alabama","AL",4849377,"2022-10-02",1,1522879,20423
"649","Alabama","AL",4849377,"2020-07-29",1,83782,1538
"650","Alabama","AL",4849377,"2021-12-24",1,865636,16418
"651","Alabama","AL",4849377,"2022-05-01",1,1300733,19567
"652","Alabama","AL",4849377,"2021-11-28",1,845108,16115
"653","Alabama","AL",4849377,"2020-05-26",1,15650,580
"654","Alabama","AL",4849377,"2020-09-20",1,144962,2437
"655","Alabama","AL",4849377,"2021-03-07",1,499819,10148
"656","Alabama","AL",4849377,"2023-03-03",1,1642062,21511
"657","Alabama","AL",4849377,"2021-09-13",1,750298,12678
"658","Alabama","AL",4849377,"2022-08-09",1,1436458,19974
"659","Alabama","AL",4849377,"2022-04-29",1,1300733,19567
"660","Alabama","AL",4849377,"2020-09-18",1,142863,2428
"661","Alabama","AL",4849377,"2022-04-16",1,1297869,19502
"662","Alabama","AL",4849377,"2020-06-26",1,34183,907
"663","Alabama","AL",4849377,"2021-03-27",1,514072,10526
"664","Alabama","AL",4849377,"2022-04-03",1,1295468,19313
"665","Alabama","AL",4849377,"2021-04-27",1,526707,10854
"666","Alabama","AL",4849377,"2021-03-05",1,498887,10122
"667","Alabama","AL",4849377,"2020-08-27",1,121023,2076
"668","Alabama","AL",4849377,"2022-12-13",1,1555092,21164
"669","Alabama","AL",4849377,"2022-01-02",1,909541,16455
"670","Alabama","AL",4849377,"2020-12-31",1,361226,4827
"671","Alabama","AL",4849377,"2020-06-13",1,24601,773
"672","Alabama","AL",4849377,"2022-08-07",1,1436458,19974
"673","Alabama","AL",4849377,"2023-03-12",1,1644533,21570
"674","Alabama","AL",4849377,"2020-07-25",1,78130,1456
"675","Alabama","AL",4849377,"2020-08-05",1,94654,1695
"676","Alabama","AL",4849377,"2021-10-16",1,813481,15179
"677","Alabama","AL",4849377,"2023-01-06",1,1587224,21263
"678","Alabama","AL",4849377,"2020-03-30",1,947,11
"679","Alabama","AL",4849377,"2021-07-29",1,580193,11516
"680","Alabama","AL",4849377,"2020-07-03",1,41865,1006
"681","Alabama","AL",4849377,"2020-11-06",1,200714,3049
"682","Alabama","AL",4849377,"2020-12-29",1,351804,4737
"683","Alabama","AL",4849377,"2022-07-23",1,1407699,19872
"684","Alabama","AL",4849377,"2021-02-20",1,485986,9590
"685","Alabama","AL",4849377,"2022-06-27",1,1350735,19734
"686","Alabama","AL",4849377,"2021-06-26",1,549934,11336
"687","Alabama","AL",4849377,"2022-08-16",1,1449812,20026
"688","Alabama","AL",4849377,"2022-05-06",1,1302397,19601
"689","Alabama","AL",4849377,"2021-03-12",1,502711,10299
"690","Alabama","AL",4849377,"2021-12-03",1,847659,16172
"691","Alabama","AL",4849377,"2020-08-12",1,104786,1882
"692","Alabama","AL",4849377,"2021-07-16",1,558577,11442
"693","Alabama","AL",4849377,"2023-02-23",1,1638348,21400
"694","Alabama","AL",4849377,"2023-01-28",1,1610535,21343
"695","Alabama","AL",4849377,"2021-05-13",1,532895,11001
"696","Alabama","AL",4849377,"2020-07-21",1,70358,1303
"697","Alabama","AL",4849377,"2020-10-24",1,183276,2866
"698","Alabama","AL",4849377,"2022-12-20",1,1561557,21178
"699","Alabama","AL",4849377,"2022-12-07",1,1555092,21149
"700","Alabama","AL",4849377,"2021-12-01",1,846297,16143
"701","Alabama","AL",4849377,"2022-10-29",1,1534287,20558
"702","Alabama","AL",4849377,"2021-06-02",1,544598,11167
"703","Alabama","AL",4849377,"2020-11-13",1,213617,3231
"704","Alabama","AL",4849377,"2022-05-28",1,1312437,19658
"705","Alabama","AL",4849377,"2021-02-16",1,482488,9257
"706","Alabama","AL",4849377,"2022-08-12",1,1449812,20026
"707","Alabama","AL",4849377,"2022-07-30",1,1424411,19891
"708","Alabama","AL",4849377,"2021-11-29",1,845284,16116
"709","Alabama","AL",4849377,"2022-03-11",1,1288999,18832
"710","Alabama","AL",4849377,"2022-03-24",1,1292344,19173
"711","Alabama","AL",4849377,"2021-01-25",1,443009,6662
"712","Alabama","AL",4849377,"2020-05-05",1,8437,315
"713","Alabama","AL",4849377,"2022-05-13",1,1304710,19628
"714","Alabama","AL",4849377,"2022-04-30",1,1300733,19567
"715","Alabama","AL",4849377,"2020-05-16",1,11674,485
"716","Alabama","AL",4849377,"2022-08-10",1,1436458,19974
"717","Alabama","AL",4849377,"2020-12-23",1,334569,4587
"718","Alabama","AL",4849377,"2020-09-19",1,144164,2437
"719","Alabama","AL",4849377,"2020-07-17",1,63091,1265
"720","Alabama","AL",4849377,"2021-07-01",1,550983,11352
"721","Alabama","AL",4849377,"2022-03-09",1,1287822,18694
"722","Alabama","AL",4849377,"2021-10-06",1,804249,14612
"723","Alabama","AL",4849377,"2022-05-11",1,1303835,19606
"724","Alabama","AL",4849377,"2022-04-02",1,1295468,19313
"725","Alabama","AL",4849377,"2021-04-17",1,522131,10790
"726","Alabama","AL",4849377,"2021-03-26",1,513580,10523
"727","Alabama","AL",4849377,"2021-12-08",1,850096,16203
"728","Alabama","AL",4849377,"2022-06-30",1,1357266,19755
"729","Alabama","AL",4849377,"2021-07-10",1,554605,11402
"730","Alabama","AL",4849377,"2021-10-30",1,831653,15573
"731","Alabama","AL",4849377,"2020-10-18",1,172626,2788
"732","Alabama","AL",4849377,"2020-12-10",1,284922,4034
"733","Alabama","AL",4849377,"2022-05-09",1,1302945,19601
"734","Alabama","AL",4849377,"2022-09-01",1,1494300,20160
"735","Alabama","AL",4849377,"2022-12-25",1,1568934,21208
"736","Alabama","AL",4849377,"2020-06-23",1,31097,864
"737","Alabama","AL",4849377,"2021-02-21",1,486843,9592
"738","Alabama","AL",4849377,"2020-09-15",1,140160,2387
"739","Alabama","AL",4849377,"2022-03-31",1,1295327,19290
"740","Alabama","AL",4849377,"2021-10-15",1,812694,15142
"741","Alabama","AL",4849377,"2022-01-25",1,1153149,16826
"742","Alabama","AL",4849377,"2022-04-11",1,1297091,19379
"743","Alabama","AL",4849377,"2020-11-27",1,242874,3572
"744","Alabama","AL",4849377,"2023-01-18",1,1602891,21322
"745","Alabama","AL",4849377,"2022-11-27",1,1545099,21112
"746","Alabama","AL",4849377,"2021-06-16",1,548323,11288
"747","Alabama","AL",4849377,"2022-02-18",1,1271455,17877
"748","Alabama","AL",4849377,"2021-07-17",1,559478,11443
"749","Alabama","AL",4849377,"2023-02-24",1,1638348,21400
"750","Alabama","AL",4849377,"2020-04-29",1,6925,262
"751","Alabama","AL",4849377,"2020-12-17",1,310335,4254
"752","Alabama","AL",4849377,"2021-02-19",1,485212,9573
"753","Alabama","AL",4849377,"2020-05-19",1,12376,504
"754","Alabama","AL",4849377,"2021-02-28",1,493252,9929
"755","Alabama","AL",4849377,"2022-08-28",1,1479605,20048
"756","Alabama","AL",4849377,"2020-03-27",1,639,4
"757","Alabama","AL",4849377,"2021-10-24",1,820011,15407
"758","Alabama","AL",4849377,"2021-01-06",1,384184,4994
"759","Alabama","AL",4849377,"2021-05-23",1,542124,11112
"760","Alabama","AL",4849377,"2022-08-26",1,1479605,20048
"761","Alabama","AL",4849377,"2020-12-26",1,343458,4685
"762","Alabama","AL",4849377,"2022-05-16",1,1305665,19631
"763","Alabama","AL",4849377,"2021-05-12",1,531751,10997
"764","Alabama","AL",4849377,"2022-09-08",1,1504180,20239
"765","Alabama","AL",4849377,"2020-04-16",1,4404,137
"766","Alabama","AL",4849377,"2022-07-05",1,1363194,19766
"767","Alabama","AL",4849377,"2021-09-15",1,757893,12784
"768","Alabama","AL",4849377,"2021-01-04",1,374095,4878
"769","Alabama","AL",4849377,"2022-05-27",1,1312437,19658
"770","Alabama","AL",4849377,"2020-11-01",1,193985,2973
"771","Alabama","AL",4849377,"2022-03-23",1,1291946,19169
"772","Alabama","AL",4849377,"2023-01-25",1,1610535,21343
"773","Alabama","AL",4849377,"2022-07-16",1,1390333,19822
"774","Alabama","AL",4849377,"2021-12-11",1,851950,16265
"775","Alabama","AL",4849377,"2020-07-18",1,65234,1286
"776","Alabama","AL",4849377,"2020-10-21",1,175674,2828
"777","Alabama","AL",4849377,"2021-02-04",1,467823,8365
"778","Alabama","AL",4849377,"2023-02-05",1,1617850,21354
"779","Alabama","AL",4849377,"2021-06-10",1,547135,11252
"780","Alabama","AL",4849377,"2020-10-13",1,167193,2665
"781","Alabama","AL",4849377,"2021-07-22",1,565510,11468
"782","Alabama","AL",4849377,"2022-12-15",1,1561557,21178
"783","Alabama","AL",4849377,"2023-01-10",1,1587224,21263
"784","Alabama","AL",4849377,"2022-11-19",1,1542227,21100
"785","Alabama","AL",4849377,"2020-04-23",1,5832,197
"786","Alabama","AL",4849377,"2020-10-19",1,173485,2789
"787","Alabama","AL",4849377,"2021-10-05",1,802977,14542
"788","Alabama","AL",4849377,"2020-05-24",1,14478,551
"789","Alabama","AL",4849377,"2022-05-23",1,1309185,19649
"790","Alabama","AL",4849377,"2021-04-16",1,521623,10739
"791","Alabama","AL",4849377,"2022-05-10",1,1303441,19606
"792","Alabama","AL",4849377,"2022-07-25",1,1413426,19888
"793","Alabama","AL",4849377,"2021-12-07",1,849409,16199
"794","Alabama","AL",4849377,"2020-11-08",1,203687,3084
